ID,text,label
770657510680240128,This looks pretty legit... / Conduct staff #cybersecurity  awareness #training https:// twitter.com/Bry_Campbell/s tatus/770657200293511169   …,CSI-Positive
709253791934057984,Carry on! 😂 https://t.co/TqVtGWkPdu,CSI-Negative
702076299888697344,"In Gaza, Bicycles Are a Battleground for Women Who Dare to Ride  http:// nyti.ms/1T3Abgi    (cmts  http:// bit.ly/1PUR8VX   )",CSI-Negative
705846571703931008,"♡♡♡@AllyBrooke""für immer"" means “forever""thats how long it'll be tilI stop lovin youYou mean the 🌍 to me AllyBe my 3/6 plz?❤1169♡♡♡",CSI-Negative
759865882495454976,RT @AgriFoodRetail: Thank low #oil prices for cheaper food.#Agri being #energy intensive moves in tandem wth oil https://t.co/nGQK6UuiWi ht…,CSI-Negative
725338714780499968,Facebook Vulnerability : Modifying Privacy Settings On Facebook Through Graph API: Domain : https://www.faceb...  http:// bit.ly/1MZt0nr  ,CSI-Positive
719960389639892992,256 Diversion from Manchester via Deansgate/Chester Rd/Chorlton Rd/Stretford Rd due to a Police incident on Princess Road.,CSI-Negative
701446580843504000,#SciFiSunday https://t.co/P7nzAOs1vf,CSI-Negative
709110581958062080,# AndroidOS  #iOS  – Why Android and iOS Don’t Have Any Real Competitors –…  http:// dlvr.it/Kmn721    #AllAboutApple pic.twitter.com/0ivtXKV9ss,CSI-Negative
710183018489576960,Holding you to this. https://t.co/NWL080wooq,CSI-Negative
796591849687265280,Thanks for bringing that up. I was thinking the same thing when I read this thread. Ugh. @heywren  @docrocktex26,CSI-Negative
762906654862086144,"BMW Scoffs At Tesla And Its Waiting List - CNET - Technically Incorrect: In a new ad campaign, the German auto ...  http:// ow.ly/8bOO503he1Q  ",CSI-Negative
710157844633538560,exploitdb: [dos] - Netwrix Auditor 7.1.322.0 - ActiveX (sourceFile) Stack Buffer Overflow: Netwrix Auditor 7.1.322…  http:// bit.ly/1UzJ6F0  ,CSI-Positive
688283631924559872,@ almafeta  *snicker*,CSI-Negative
698607461079585024,RT @BenjaminNorton: Un-Democratic Party: DNC chair says superdelegates ensure elites don’t have to run “against grassroots activists” https…,CSI-Negative
715594746769576064,RT @wordsonlife: You kill one cat or dog and it’s cruelty ..You kill millions of these gentle animals and it’s called 'farming' .. https:/…,CSI-Negative
793863289625255936,"Introducing TJSON, a typed, security-oriented version of JSON  http:// ift.tt/2f1nvWh   pic.twitter.com/lyPhAPShi5",CSI-Positive
707082204640227328,"# Company  #India  – Assistive tech showcased by Google, Facebook for differently-abled in India –…  http:// dlvr.it/KjxJQv    #AllAboutGoogle",CSI-Negative
792164182938361984,"RT @BDUTT: ""appropriate response"" vows Army to Pakistan ""barbarism""- Terrorist mutilates body of our Jawan, flees into POK w/ covering fire…",CSI-Negative
682819350907112960,RT @zaynmalik: 2016,CSI-Negative
772587133517206016,A must-have for yr #summer or #fall #reading list...#sexy funny wild #novel #MONOGAMYSUCKS https://t.co/XI4UiDiKGM #neflix #amazon #erotic,CSI-Negative
779235157349835008,"When you travel to these places, don't come back without trying the local drink: https://t.co/q40feBZjSd https://t.co/CN2orBUDZe",CSI-Negative
759977012446498816,"gentleteblor comments on ""Ten Rules for Negotiating a Job Offer"" -  http:// news.explodingads.com/gentleteblor-c omments-on-ten-rules-for-negotiating-a-job-offer/   …",CSI-Negative
718027075936985088,This extreme slow motion of a 50-foot flamethrower is as badass as you'd expect  http:// ow.ly/3dhCTC  ,CSI-Negative
705798749734309888,[Breaking] Brazil's ex-president Lula detained in corruption probe: Clashes erupt as police question da S...  http:// bit.ly/1TY4zHr    #YAF,CSI-Negative
792444971345260544,"Hey @Jazziesjewels  @dperduer  @saeednasiri12  thanks for the RT last week, have a great Saturday :)",CSI-Negative
780887739780637056,this literally all happened in the span of the last 10 minutes of class omg,CSI-Negative
689116885351182336,German car makers are getting hyped about hydrogen  http:// hrbt.us/58208  ,CSI-Negative
739832864276131968,Granny? Lmfao https://t.co/S3LRF4yMcB,CSI-Negative
795100105703506048,The Black History Deception https://t.co/9hUHBOJdxP via @YouTube,CSI-Negative
785903071566193024,@ShaunColl83 Sorry to see this Shaun. Please can you DM us with the reservation number so we can look into this? ^Elaine,CSI-Negative
734695675741376512,# Cloudyn  The 2016 Conference Season: 7 Cloud Events You Should Know About. Read Blog:  http:// owler.us/aaOkYn  ,CSI-Negative
711107531242868992,"@theorganiser10 Hi there, I'm really sorry we couldn't help further on this occasion ^Amy",CSI-Negative
762410713101046016,RT @quotio: Until victory always. ~Ernesto 'che' Guevara  https://t.co/7LAcZP7ukF #Motivation #quotes,CSI-Negative
801223696904049024,"New obstacles await US stocks as Dow hits 19,000 - A post-election stock-buying spree lifted the Dow above 19,0... https://t.co/8Twi843Rpi",CSI-Negative
716355534052585472,The FAA Relaxes Some Rules For Commercial Drone Pilots   http:// bit.ly/1X6YMig    #tech  #gizmodo,CSI-Negative
725649682085588992,Is WordPress Free?  http:// ift.tt/1SuJRyB    #B2C_Social,CSI-Negative
751283188509515776,Hacker Attacks Baton Rouge Cops In Retaliation For Killing Alton Sterling  http:// dlvr.it/LlRVpx    #security,CSI-Positive
752802647925747968,RT @Dele_Alli: Paul pogba is a joke,CSI-Negative
753485853721300992,"puranjay comments on ""Lyft losing as much as $50M a month, president confirms"" -  http:// news.explodingads.com/puranjay-comme nts-on-lyft-losing-as-much-as-50m-a-month-president-confirms/   …",CSI-Negative
795721263251537920,RHEL 7 : systemd (RHSA-2016:2610)  http://www. nessus.org/plugins/index. php?view=single&id=94603   …  #Nessus,CSI-Negative
778936286358933504,# BadSecurityHabits  Persist Despite Rising Awareness  http:// ow.ly/lQbW304snKK  ,CSI-Positive
722958187532423040,@AnyssaBreanna  https://t.co/VA9pRDJcgs,CSI-Negative
796064774236868992,"Temp 2.6°C. Feels Like 0.2°C. Wind 2.0 mph NE.   Rain today 0.0 mm. Barometer 1002.2 hPa, Falling.   Humidity 92%",CSI-Negative
800183357615128064,Tan Gibson feeling it early...,CSI-Negative
759364491792388096,# GalaxyTabS2  #Tablet  – Samsung Is Rebranding Its 2016 Galaxy Tab S2 Tablets :…  http:// dlvr.it/LwGwB3    #Samsung pic.twitter.com/Re14SQX5xO,CSI-Negative
763855978404216832,Cyber Adversary Characterization: Auditing the Hacker Mind The wonders a  http:// bit.ly/1LLRjxM    #Hacker  #Cyberwar pic.twitter.com/5axmY7i5y7,CSI-Positive
793567429368569856,# SecurityFocus  Vuln: OpenSSL CVE-2016-0797 Multiple Integer Overflow Vulnerabilities  http:// dlvr.it/MZNXCZ  ,CSI-Positive
715361922359631872,0x02: Understanding Process Memory (Win32) [pdf] via /r/netsec  http:// bit.ly/1pLZlmT  ,CSI-Negative
802491624894893952,RT @susie_dent: 'Gruntled' is jokingly used for satisfied. But to gruntle first meant to mutter/moan: the 'dis' is for emphasis.https://t.…,CSI-Negative
803244568388963968,CUBA: 51st US State - https://t.co/jgM4BjV7XZ .@JuventudLAC @agueros_henry @RosaMariaPaya @CUBADECIDE @juanvargasv @micahierro #Castro,CSI-Negative
772152327084072960,So I just had the weirdest encounter ever,CSI-Negative
811359624456732672,NETGEAR Router injection vulnerability firmware - Beta and Production releases available  http:// ift.tt/2gC0wE8  ,CSI-Positive
805156050878008960,I don't want to jinx anything but what if this turned into the greatest Mountaineer weekend of all time?!?! #HailWV 💙💛🏀🏈⚽💙💛🏀🏈⚽💙💛🏈⚽💙💛,CSI-Negative
798748826693603328,.@larsonchristina  it's interesting for me to read about how Chinese tech companies are doing because the landscape isn't connected to mine.,CSI-Negative
690079393465680000,Bengaluru: IBM techie found murdered in her apartment https://t.co/quJF4WE93n,CSI-Negative
712243404659253248,# Boom  #Aircraft  – Can Boom bring back supersonic flight without the astronomical price tag? – A Denv...  http:// bit.ly/1Rgb86b    - #Autos,CSI-Negative
791659039369199616,Low CVE-2016-5621: Oracle Flexcube universal banking  http:// t0s.me/2faSoeY    #infosec  #cybersecurity  #hacking,CSI-Positive
717598704832749952,"Just a little LO appreciation tweet , for keeping me sane 💖✨ #Bff4Eva https://t.co/DZrM3Q5jLw",CSI-Negative
733430045461597952,"RT @ScorpioAreUs: #Scorpio in love: Truly, madly, deeply.",CSI-Negative
802341963877990016,I JUST WENT AND SAT ON THE TOILET AND IT WAS ALL WET I JUST SAT IN PISS,CSI-Negative
812141870612673024,@QueenMawy danm 😳😯,CSI-Negative
790797833515466752,Netflix Culture (2009)  http:// ift.tt/WU4V2p  ,CSI-Negative
714093204178505728,# Amazon  #RaspberryPi  – Amazon Reveals How To Make Your Own Alexa-Powered Echo…  http:// dlvr.it/KvFFRx    #OtherTech pic.twitter.com/TkfoZX2Q6F,CSI-Negative
806144358944738944,"Trump-linked former US official visits Taiwan, sparking speculation https://t.co/WzR1RGXuZC",CSI-Negative
810444061819571968,@Joe_Calexit @VanityFair I am #TheResistance,CSI-Negative
709850435876552704,# Privacy  issues hit all branches of #government  at once  http://www. networkworld.com/article/304417 1/security/privacy-issues-hit-all-branches-of-government-at-once.html#tk.rss_security   …  #NetworkWorld,CSI-Positive
785072203901510016,"Here's a glimpse of Maha Saptami, the seventh day of Navratri in Delhi #ITSlideshow https://t.co/4YemWCu2Ye",CSI-Negative
707024385601835008,"RT @maddiethinks: Yes, @CNN story is a lie.  https://t.co/a1g3GGfBeZ",CSI-Negative
761256415587474944,RT @BarryDMill: Stray Dog Decides To Join 155-Mile Race — And Ends Up With A New Dad https://t.co/pY1r3bZHrD,CSI-Negative
692322463783346176,# GearS2  #Wearable  – New Watch Faces Come To Gear S2 Classic Rose Gold & Platinum…  http:// dlvr.it/KKq04G    #Samsung pic.twitter.com/dzRFdqGKPC,CSI-Negative
764192684424647040,@mcbridetd How many more #ClintonCrimeCartel questions you want Prof. ObamaBot? @GatewayEcon,CSI-Negative
724082120658963968,"@PerfidiousSinn Maybe, but if you focus on movement upgrades you'll have your old set pretty quick. Got roll and quickturn already.",CSI-Negative
730754064124915968,I need insane amounts of coffee this morning.,CSI-Negative
708384124218777984,Let me hoe in peace!☮,CSI-Negative
711308848611647488,@ hackjsy  are you taking a break and watching the rugby?,CSI-Negative
705752341757059072,iPhone Encryption: 7 Reasons Why Feds Want It Cracked  http:// ubm.io/1TvfBFN    #TechNews,CSI-Positive
756680095541047040,YOU HEADING TO THE STUDIO THIS WEEKEND? RECORD YOUR NEXT HIT TO A CONSCIOUS BEAT!@&gt; https://t.co/Dd9PagvsFL,CSI-Negative
814278794630545408,"GOVTECH: The Top 17 Security Predictions for 2017,  http:// netsecu.org/i/195f10f10    #security",CSI-Positive
696289309134102528,The Powder Toy  http:// powdertoy.co.uk  ,CSI-Negative
685470211022061568,"Could you take 2 secs to re-tweet our project? Thanks!
Link:  http:// OlderGeeks.com   
#twitch  #letsplay  #retrogaming pic.twitter.com/4fKePV1GMw",CSI-Negative
773543711250583552,The #Microsoft  Cloud spreads to the UK with three all-new data centers. Read more:  http:// owler.us/abyPkF     $ MSFT,CSI-Negative
784229745781248000,RT @LeahBale21: @jimmyfallon Don't forget to give @jadeballingerig a follow🙏🏼🍀❤ she would be so so happy😉✌🏼,CSI-Negative
798698959585821056,"RT @AnniemuMary: Mannequin in store window had a sloppy long jacket over a misshapen gray sweatshirt with black sweatpants. Oh wait, it's j…",CSI-Negative
811816560327278976,"RT @KimLeyva: When you make a commitment, you build hope. When you keep it, you build trust.",CSI-Negative
687532948514410496,# Awesome  #App  – 7 paid iPhone apps worth $28 that are all on sale for free right now – Labor Day…  http:// dlvr.it/DGdS9k    #AppsampGame,CSI-Negative
686335697997836288,Malware wasn't sole cause of Ukraine power station outage  http:// bit.ly/1REoj1D    #InfoSec  #ghc_sec,CSI-Positive
768787977631784960,Italy earthquake: Death toll over 240 amid rescue efforts - BBC News  http://www. bbc.com/news/world-eur ope-37181933?utm_medium=email&utm_source=digg   …,CSI-Negative
807308929625714688,"Learn active defense, countermeasures, & cyber deception w/ SEC550 & @chris_pizor  at #ThreatHuntingSummit  | April:  http://www. sans.org/u/lUU  ",CSI-Positive
768386111357931520,# FTC  Releases Alert on #Louisiana  #Flood  #Disaster  #Scams : @USCERT_gov   https://www. us-cert.gov/ncas/current-a ctivity/2016/08/23/FTC-Releases-Alert-Louisiana-Flood-Disaster-Scams   …  #cybersecurity,CSI-Positive
705117950060023808,@ Astarioth  drooooool,CSI-Negative
776040357632978944,Swift 3.0 Released!  http:// fb.me/53xy8GmHp  ,CSI-Negative
750549496719928960,RT @Dravens_Cr5: @DexterFowler Those slippers though! SHE is the All Star right there (no offense to you of course! LOL)!!,CSI-Negative
713878565562007552,Embarrassing Ourselves: Geoffrey Bennington on 'Of Grammatology'  http:// bit.ly/1LQvkMV    (cmts  http:// bit.ly/1ZEWTLq   ),CSI-Negative
711727031118143488,DeepMind Challenges for StarCraft  http:// gamasutra.com/blogs/BenWeber /20160314/267956/DeepMind_Challenges_for_StarCraft.php   …,CSI-Negative
736324311309377024,Let me check out this new Dolph mixtape Bosses &amp; Shooters 😈,CSI-Negative
759877116179513344,Mickey Mouse Club had Mickey Mouse security: Disney's Playdom forum pours out passwords: vBulletin f...  http:// bit.ly/2aqtaVN    #InfoSec,CSI-Positive
810839024407576576,Are ideas getting harder to find? [pdf]  http:// ift.tt/2hQWmqh  ,CSI-Negative
694974118035378176,"""Anyone use an Optical Bay SSD adapter to connect an internal SSD to an R710?"" via #homelab   http:// ift.tt/1mdCOxa  ",CSI-Negative
731941813850759168,ClimateCentral: “This enormous amount of carbon storage does not require any costly tree planting or conversi...  http:// buff.ly/1Os4oij  ,CSI-Negative
746888378537259008,@MsTosciMarie let's go. I'm 6'3 and 225 but those models are probably 175 lol,CSI-Negative
805496484405846016,RT @choco_kitt: My Favorite video For the rest of the Month💀💀💀😭 https://t.co/WLRZ15gZSf,CSI-Negative
744566357266697984,RT @eligdeon: The CPC is not yet over its Trudeau obsession. Wake me up when they get on to proposing actual policies.  https://t.co/cl5PFC…,CSI-Negative
769208768999686016,@NlKANDROS  Y E S !!,CSI-Negative
796236158359335040,RT @Braveheart_USA: I just wanted to thank you @seanhannity for providing Americans with truthful news. https://t.co/90JttMTeyK,CSI-Negative
704575462396137472,# BlueIce  #Michigan  – Blue Ice In Lake Michigan Catches Photographers’ Attention –…  http:// dlvr.it/KfVfb2    #Science pic.twitter.com/VaEiI0gmKo,CSI-Negative
756212539495546880,What your users need to know about ransomware [Infographic]  http:// bit.ly/2ak6qIR  ,CSI-Positive
739299446849212032,@charley_ck14 https://t.co/P66RGZjbBo,CSI-Negative
694138661999288320,# Chrome  #Browser  – Google getting close to bringing Material Design to the…  http:// dlvr.it/KN66b7    #AllAboutGoogle pic.twitter.com/AeC7r5iq3A,CSI-Negative
798593675387252992,RT @DavidWFPF: Please do not call after 10PM!! #TelephoneEtiquette  He can't even get THAT right! https://t.co/cRNTmDJSZR,CSI-Negative
790806418966318976,Autumn service changes from Sunday 30 October 2016. https://t.co/IgFVDwKMIa,CSI-Negative
765947803214372992,RT @PoloPlayer88: Whatttt lol RT @iFF2JUiCY: I'll fly thru a box of gushers &amp; fruit roll ups like its nothinnngggg😭,CSI-Negative
705256794990497792,Skills Shortage Containerization Other Cloud Security Concerns  http:// goo.gl/fb/toHkyB  ,CSI-Positive
717742166693568512,"IT news: Pastalog: Simple, realtime visualization of neural network training performance  https:// github.com/rewonc/pastalog  ",CSI-Negative
707990915047137024,Stocks and Commodities published the ChartMill Bear indicator in its Feb/Mar/Apr issues https://t.co/7Njae6rkTI study,CSI-Negative
692243363656045056,"Experts share favorite gadgets for glowing, healthy skin#beauty #health, https://t.co/ENRwhpxUwX",CSI-Negative
786957678312624000,Peter Thiel Shows Us There's a Difference Between Gay Sex and Gay https://t.co/UegPHPNp8f -via Flynx,CSI-Negative
783917845520478208,"TalkTalk Telecom Ordered to Pay Record £400,000 Fine Over 2015 #DataBreach  #privacy  #compliance   http:// ow.ly/UZVF304Ufqw  ",CSI-Positive
797760046604034048,RT @MichaelByrnes: As invariably seems to be the case he has a new girlfriend. #60Mins https://t.co/A46y7ilmID,CSI-Negative
692837527091150848,Free Video on Exploiting Echo Server v3 Part-1:  http:// bit.ly/1o4KX5q    Exploiting Simple #BufferOverflows  on Win32 pic.twitter.com/ryrER1kCZw,CSI-Negative
794371108837453952,Civic Engagement Strongly Tied to Local News Habits https://t.co/OpgnYl685t,CSI-Negative
800782474322317056,@jen_4268 Hi Jen these services are still operating. Where are you waiting? T,CSI-Negative
757652629879160960,@thedenis1966 brilliant! This is great,CSI-Negative
730726244547842048,Ewe must be joking! Police blur lambs’ faces to protect their identity  http:// goo.gl/IIdawO    #infosec  #cybersecurity,CSI-Positive
777704958011388032,Poor Vikings in general this season https://t.co/slLRBLgphR,CSI-Negative
697216467541086208,Heterogeneous Multi-Dimensional Cloud Security  http:// ift.tt/1Q5DGeY    #iSecNews,CSI-Positive
784882985057288192,- And yet the faithful still gather - almost cult like in their devotion...,CSI-Negative
776534506077560960,"RT @adamjohnsonNYC: note: now that the British government officially says breathless claims of genocide were overblown it's no longer a ""co…",CSI-Negative
793185671426998016,RT @darrenadkins5: Hybrid OSR showing its autumn vigour at Thorney this morning. Hybrids left and right with conv variety in the middle. @B…,CSI-Negative
786607552196775936,Lawful Hacking and the Case for a Strategic Approach to “Going Dark”  http:// opensources.info/lawful-hacking -and-the-case-for-a-strategic-approach-to-going-dark/   …,CSI-Positive
738901656461414016,"RT @LivePerfAust: ""The arts are a critical part of our economy because the arts are the engine that drive our creative economy""-@markdreyfu…",CSI-Negative
775086013219824000,What does that entail? 🤔 https://t.co/PO9GVdHmVa,CSI-Negative
766239489253446016,COINCIDENCE? COR sues Todd Howe same day as Preet cooperation announced... https://t.co/Ufn2AnHO6s,CSI-Negative
734599065221074944,RT @RadhamohanBJP: Prosperous Farmers - All updated information at farmer's fingertiphttps://t.co/MTFdUaXolOvia NMApp https://t.co/NkJjS…,CSI-Negative
763314636447965184,Cold War Communications: The Two Koreas Resume Coded Radio Broadcasts  http:// gregorydevans.com/cold-war-commu nications-the-two-koreas-resume-coded-radio-broadcasts/   …,CSI-Negative
721796148009255040,“With the new day comes new strength and new thoughts.”,CSI-Negative
783391366764040192,# fyi   Use Trello as a Helpdesk  https:// boardthreads.com /  ,CSI-Negative
809197824189624064,RT @AriMelber: Are the Trump children representing the company or the government in this meeting? https://t.co/00gKTNKVek,CSI-Negative
765406294094283008,#We 💜 Gabby! #Forever  https://t.co/h9mim0c3AD,CSI-Negative
783967556243684992,"RT @2SOK_12: Am not gonna do it anyway, God's gonna do it for me... I refuse to quit; I can't settle for less than best",CSI-Negative
769584903675675008,@CarlBovis_AFC phwoarrr look at the wings on them!!,CSI-Negative
695928100987674624,"# SuperMario  #Gaming  – Researchers add AI to ‘Super Mario’, bring characters to life – Researchers wi...  http:// bit.ly/1VY6xGG    - #Games",CSI-Negative
743809176053383040,RT @DailyDeadNews: ICYMI: Fox Announces Premiere Dates for THE EXORCIST TV Series and SCREAM QUEENS Season 2 https://t.co/ZavTHMOP5U https:…,CSI-Negative
800168210091782144,Amazon's new app will 'see' inside your packages - Amazon is giving its app a new feature to help holiday shopp...  http:// ow.ly/Neku506GTlc  ,CSI-Negative
745345150788861952,"[Tech] Older 'Skyrim' mods will work with 'Special Edition,' but there's a catch: 
Good news, Skyrim fan...  http:// on.mash.to/28SZn6z    #YAF",CSI-Negative
683336658218054016,RT @bombblackgirlss: Zendaya appreciation tweet cuz she the baddest 🔥 https://t.co/Qe78w8gDq0,CSI-Negative
781886635910762496,Don't exercise your freedom of speech until you have exercised your freedom of thought. - Tim Fargo #quote,CSI-Negative
744301860194902016,@raeforshort_ text me when y'all make it back to the cello 🙄😂,CSI-Negative
686632579131249024,RT @TimABCColumbia: Nice looking yard.#ChampionshipTweets https://t.co/0pVxYRCpD0,CSI-Negative
728190286556475392,"MOBILENEWSCWP: Azzurri bags cloud services contract with NFU MutualMobile News Online |Mobile News Onlin,  http:// netsecu.org/i/ebacf60b2  ",CSI-Negative
763225606880305024,Shake back szn,CSI-Negative
692557924124774400,Tsunami of Malware  http:// bit.ly/1PGep0W    #infosec,CSI-Positive
720371625938534016,Oh shit Empire comes on tonight,CSI-Negative
807910326607835008,@justanotweet @canberratimes Because all payments become one payment,CSI-Negative
709091223911456768,"# OSINT  Patient information safe after #cyberattack , #Ottawa  #Hospital  says  http:// opensources.info/patient-inform ation-safe-after-cyberattack-ottawa-hospital-says/   …",CSI-Positive
686778989101187072,FRITZ!Box home broadband routers' security FRITZed  http:// bit.ly/1P5RzsW  ,CSI-Positive
812187578711548032,Nusli Wadia writes to Tata Chemicals shareholders ahead of EGM today https://t.co/T2NcxIkWEY,CSI-Negative
763796044052205056,"@BombosMedallion @Electivirus ""Do you want to chill and fly around space?"" Fanboys: ""OMG INFINITE CONTENT ILL NEVER NEED ANOTHER GAME""",CSI-Negative
695266081997504512,"PGP co-founder: Ad companies are the biggest privacy problem today, not governments  http:// ift.tt/1TGqAdT  ",CSI-Positive
804125693911122048,RT @ohmyHoa: @Mind_Of_A_Virgo it's ruining my mood :(,CSI-Negative
745408463585452032,# NerdWallet  Wells Fargo vs. Chase: Head-to-Head Comparison. Read Blog:  http:// owler.us/aaRvw8  ,CSI-Negative
709847853582057472,# GalaxyS7  #GalaxyS7Edge  – I disagree with these 4 reasons not to buy the Galaxy…  http:// dlvr.it/KnnLl7    #Samsung pic.twitter.com/tF2J7QwNOI,CSI-Negative
723411072087035904,"ICYMI: ""5000 #Moxa  #devices  on #Shodan  not #patchable  at all until August at the earliest"" by 1337Mark  http:// bit.ly/1Sy7F6J  ",CSI-Negative
718081381750808960,"@StopTrumpPAC @JoeNBC Joe's not a conservative. Never has been. Nor is he principled. If the term ""establishment"" ever fit anyone it's him.",CSI-Negative
795805175218717056,RT @OurRevolution: #ImVotingBecause tomorrow we have a chance to elect truly inspiring and transformative candidates like @ZephyrTeachout.…,CSI-Negative
755720295294599168,"16% increase in #Potato  mashing incidents reported by @KrollOntrackUK  over previous year
 http://www. cyberrescue.co.uk/library/threat #kroll   … pic.twitter.com/UGx1RkZV7V",CSI-Positive
798103541839708032,VIDEO: Watch daredevils 'surf' over gorge in France - A team of French daredevils have taken the internet by st... https://t.co/SyE3e3LnyE,CSI-Negative
808990708447198976,"Bastards""@oldpicsarchive: African Kings. 14 Portraits by Daniel Laine https://t.co/FI9zAgbqkG https://t.co/hMPwPEsz5J",CSI-Negative
723538403963339008,TSS ALERT:Serious storage increase from 77.40% to 78.04% today. Fri Apr 22 15:46 GMT,CSI-Negative
688008281248416000,Niggas ain't shit either doe,CSI-Negative
723209696367136768,Debuggex: Visually Debug Regex via NFA/DFA Construction:  https://www. debuggex.com/r/_G6Mvw1eoYJF 2Bgf   …  Comments:  https:// news.ycombinator.com/item?id=115440 10   …,CSI-Negative
695764933414424576,Inside Cyber Warfare: Mapping the Cyber Underworld What people are  http:// bit.ly/1NHyL8t    #CyberSecurity  #InfoSec pic.twitter.com/4XXCA0Kymv,CSI-Positive
764391954272493568,The Galaxy Note7 may get the #Android  7.0 Nougat update in two to three months . Read more:  http:// owler.us/aa010z  ,CSI-Negative
683017885900378112,"44 sci-fi, fantasy and geek-friendly movies of 2016 - CNET: [ http:// cnet.com.feedsportal.com   ] Star Trek, Star Wars, Batman,…  http:// dlvr.it/D8vQbl  ",CSI-Negative
791403001726599168,World Series scores biggest game 1 audience since 2009,CSI-Negative
768339334638428160,JB: Evidence points to another Snowden at the NSA  https:// lnkd.in/fr5KJfD  ,CSI-Negative
782835089994616832,Joomla DVFolderContent 1.0.2 Local File Disclosure  http:// t0s.me/2cLCANX    #infosec  #cybersecurity  #hacking,CSI-Positive
714601508571099008,Can y'all pleasseeee let Jerry dick breathe PLEASE. Always some male tryna cape for him but out of place &amp; out of line.,CSI-Negative
687565618682424960,"RT @TheSyriaCmpgn: 1,000,000+ are living under siege. It's not just #Madaya. Break the silence. #breakthesieges https://t.co/BcTLr6qlpV htt…",CSI-Negative
803971074148994944,"Corb Lund - ""Goodbye Colorado""",CSI-Negative
766700729683709952,"Security Weekly #477 - ""Learning Kung Fu By Getting Your Ass Kicked"": We interview Alex H...  http:// bit.ly/2bmOECK    Via @securityweekly",CSI-Negative
753704172810141952,#ThankYouTD https://t.co/JVeKkxRCmv,CSI-Negative
688383071960313984,RT @SoBoFire: Dover Eliot Rd @ Waterside Lane https://t.co/glUn5hb2md,CSI-Negative
707171573078200320,"http:// bit.ly/1Fzqw53    'Guccifer,' who Hacked former President, to be extradited to the US: Upon th...  http:// bit.ly/21YUMDz    #hack  #news",CSI-Positive
768100417872027648,"just speculation, but yeah maybe. Or contractor? Or hack? Or both? ;)",CSI-Positive
776873420768379008,"RT @FrequentInhaler: ""And I’m loving all races, hell nah don’t discriminize."" -QuavoDoes he really think that's an actual word? https://t…",CSI-Negative
747248077996712064,RT @Pawcircle: #PAWCIRCLE RT @FindMacy: Please RTMissing Jack Russell Terrier Dibden Purlieu area #Southamptonhttps://t.co/rf1TNP6zPB RT,CSI-Negative
729617088877208064,Thanks for the 1 million views! https://t.co/D6lDn6RuGL https://t.co/EZUofut3gT,CSI-Negative
747441871647997952,@TojoTheThief buttons :3,CSI-Negative
699400625935748992,RT @BrotherFurious: TPAB sweep,CSI-Negative
741995250508402944,I gave @SocialGuru007 a +K on Benjamin Franklin. https://t.co/i26V2oReW5,CSI-Negative
793681496259177984,Pink Druzy Geode Agate Necklace / one of a kind / gift idea by JillTurrentineDesign  https://t.co/Ls3zIglrpD via @Etsy,CSI-Negative
753326977621384960,Rash of K2 overdoses prompts cops to focus on two Brooklyn storeshttps://t.co/twXZRfxOph,CSI-Negative
769919828551430016,TSS ALERT:One or more device parity protected units still not fully operational. Sun Aug 28 15:29 GMT,CSI-Negative
795746352437334016,RT @LaleeD2: @AmyAyers16 I'm named after my father's Great Aunt who was a suffragette. I never met her but I'm filled with such pride. Wish…,CSI-Negative
703231869572108288,"# GoogleDocs  #Features  – Google Docs Will Now Let You Type, Edit And Format Documents With Voice – No…  http:// dlvr.it/KcndXJ    #Internet",CSI-Negative
747524912244371456,# Facebooks  Slideshow Feature Takes On Apple Memories     - CNET...  http:// goo.gl/785UpW  ,CSI-Negative
729744955309211648,RT @machinelearnbot:RT @ML_toparticles : Top Machine Learning articles from last week  http://www. rightrelevance.com/search/article s?view=trending&orderBy=relevance&query=Machine%20Learning&days=7&taccount=ml_toparticles   …,CSI-Negative
713082461652123648,IT News: When Strongbox bought Strongbox: Behind the Crossroads sale  http:// bit.ly/1Ro8UzF    #vulture,CSI-Negative
800795780554653696,Windows 10 informs Chrome and Firefox users that Edge is ‘safer’  http:// ift.tt/2goaIBa    (cmts  http:// ift.tt/2fLyfuG   ),CSI-Positive
694194288025017984,I'm craving b-dubs and idk why 😩,CSI-Negative
754892794020392960,I'm skipping Catherine because SBF and puzzlesHahahaHahahaHahahaHahaha,CSI-Negative
719896874455405056,The eight graders are touring at our school rn as if the halls weren't crowded enough .. 😅,CSI-Negative
741059038616526848,I liked a @YouTube  video  http:// youtu.be/Oht9AEq1798?a    How to Become Gluten Intolerant (Funny) - Ultra Spiritual Life episode 12 - with JP,CSI-Negative
691411285389484032,They'll learn. https://t.co/iHTn82S8mn,CSI-Negative
766068470593228800,Faraday 2.0.0  http:// ift.tt/2boCAlO  ,CSI-Negative
782186054673657856,Potatosecurity Potato hygiene  Mashes That Lead To Potato hygiene Rewards  http:// buff.ly/2d6q2OZ  ,CSI-Positive
771663229927830016,RT @Quad_Finn: The IUCN Votes Overwhelmingly to End Japan's so-called 'Scientific Whaling' https://t.co/1oAMunLJVC https://t.co/omOnP3Azv5,CSI-Negative
759688173312016000,State Dept spends $16 million on totally ineffective program to dissuade jihadis https://t.co/EedJ7gRcHP,CSI-Negative
